,Country_Name,Country_Code,Indicator_Name,Indicator_Code,Year,InternetUsers,Percentage
3137,El Salvador,SLV,Individuals using the Internet (% of population),IT.NET.USER.ZS,2001,Internet Users,1.5
3138,San Marino,SMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2001,Internet Users,50.34166909
3139,Somalia,SOM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2001,Internet Users,0.079039179
3140,Serbia,SRB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2001,Internet Users,
3141,Sub-Saharan Africa (excluding high income),SSA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2001,Internet Users,0.639732242
3142,South Sudan,SSD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2001,Internet Users,
3143,Sub-Saharan Africa,SSF,Individuals using the Internet (% of population),IT.NET.USER.ZS,2001,Internet Users,0.640984266
3144,Small states,SST,Individuals using the Internet (% of population),IT.NET.USER.ZS,2001,Internet Users,6.360615673
3145,Sao Tome and Principe,STP,Individuals using the Internet (% of population),IT.NET.USER.ZS,2001,Internet Users,6.310917888
3146,Suriname,SUR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2001,Internet Users,3.064448389
3147,Slovak Republic,SVK,Individuals using the Internet (% of population),IT.NET.USER.ZS,2001,Internet Users,12.52832185
